,YEAR,SITEID,PLOTID,SITE.PLOT,RC_INTERP,ESG,STM,STATE_INTERP,PHASE_INTERP,REFERENCENUM,REFERENCE,ESGEN,ACHNA,ANNUAL,ARAD,ARFRI,BARTEM,CLEIST,CXDU,LEYM,ELCHN,MEADPF,MEADPG,NISB,PPFF,PPGG,SMBPG,STBA,STGBGL,STGR,STIPA,STKR,SRC,DRYLAND CAREX,GOOD ARTEMISIA,HALOPHYTIC SHRUB,HIMTNMEADOWSPP,MEADOW CAREX,OTHER ALLIUM,OTHER CAREX,SHRUB,SUB-SHRUB,TREE,XEROPHYTIC SHRUB,CXPED,POTAC,POTBI,PCT.FOLIAR.COVER,PCT.BARE.SOIL,SPECIES.COUNT,TOTALWTHECTARE
421,2015,DG-SAIHANDULAAN,TSOHIO,DG-Saihandulaan / tsohio,III,Sandy,16,2,2.2,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,0.5,0,0.25,0,0.25,0.25,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,1,0,0,0,22.25,69.75,10,100.2023392
422,2015,DG-SAIHANDULAAN,ULAAN SHOROOT,DG-Saihandulaan / ulaan shoroot,II,Loamy,15,1,1.2,2,No,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,10,NA,0,0,0.5,NA,0,0,0,0,NA,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,5.5,NA,NA,NA,23.75,76.25,13,110.4025726
423,2015,DG-SAINSHAND,SAINSHAND,DG-Sainshand / sainshand,IV,Sandy loam,12,3,3.1,2,No,"STKR-STGL/STGO-CLSQ rangeland in Sandy loam covered gravelly plain ESG, Semi desert steppe",0,22.5,NA,0,0,0,NA,0,0,0,0,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,NA,NA,NA,32.25,39.25,12,40.0009346
424,2015,DG-SAINSHAND,ZUUNBAYAN,DG-Sainshand / Zuunbayan,III,Sandy,16,2,2.2,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,2.75,0,0,0,0,0.25,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0.25,6,0,0,0,0,0,0,0,0,0.75,0,0,0,10.5,84.5,10,43.80102158
425,2015,DG-ULAANBADRAKH,HUNGENEH,DG-Ulaanbadrakh / Hungeneh,I,Sandy,16,1,1.2,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,6.25,NA,0,0,1.25,NA,0,0,0,0,NA,5,0,0,0,5,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,NA,NA,NA,19.75,73.5,7,58.80137253
426,2015,DG-ULAANBADRAKH,TARGAN,DG-Ulaanbadrakh / Targan,I,Sandy loam,12,1,1.1,1,Yes,"STKR-STGL/STGO-CLSQ rangeland in Sandy loam covered gravelly plain ESG, Semi desert steppe",0,0,NA,0,0,0,NA,0,0,0,0,NA,0.5,0,0,0,6.5,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,NA,NA,NA,10.75,88,5,40.60095215
427,2015,DG-ULAANBADRAKH,TSAIDAM,DG-Ulaanbadrakh / Tsaidam,I,Sandy,16,1,1.2,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,1.75,NA,0.5,0,0,NA,0,0,0,0,NA,0.25,6,0,0,12.5,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0.5,NA,NA,NA,22.5,71.5,10,6.200145245
428,2015,DG-ULAANBADRAKH,UHAA-OVOO,DG-Ulaanbadrakh / Uhaa-Ovoo,III,Sandy,16,2,2.2,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,9,0,0,0,6.75,3,0,0,0,0,0,6.25,0,0,0,7.25,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1.25,0,0,0,33.5,62.25,14,248.8058167
429,2015,DG-ULAANBADRAKH,ULAAN-EREG,DG-Ulaanbadrakh / Ulaan-Ereg,I,Loamy,15,1,1.2,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,8.5,NA,0,0,0,NA,0,0,0,0,NA,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,NA,NA,NA,25.25,68.75,7,182.6042786
430,2015,DG-URGUN,ADUUNCHULUU,DG-Urgun / Aduunchuluu,I,Sandy,16,1,1.2,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,7.25,0,0,0,3.75,0.75,0,0,0,0,0,0,0,0,0,12.75,0,0,0,0,0.75,0,0.75,0,0,0.5,0,0,0,0,2.25,0,0,0,28.75,45.75,14,86.00201416
431,2015,DG-URGUN,GUN JALGA,DG-Urgun / gun jalga,II,Loamy,15,1,1.2,2,No,"STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,5,0,0,0,0,0.75,0,0,0,0,0,1,0.25,0,0,0.5,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,3,0,0,0,29,60.25,10,216.0050507
432,2015,DG-URGUN,HUH OVOO,DG-Urgun / huh ovoo,IV,Sandy,16,3,3.1,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,12,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.75,0,0,0,0,1.75,0,0,0,23,48.75,11,14.00032711
433,2015,DG-URGUN,MERGEN,DG-Urgun / Mergen,III,Sandy,16,2,2.2,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,4.25,0,0,0,0,0.25,0,0,0,0,0,1.75,2.75,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,1.25,0,0,0,14,64,10,38.00088882
434,2015,DG-URGUN,SENJ,DG-Urgun / Senj,IV,Sandy,16,3,3.1,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,5.5,0,0,0,0,1.75,0,0,0,0,0,1,0.75,0,0,0,0,0,0,1,1.75,0,0,0,0,0,0,0,0,0,6,0,0,0,17.25,63.25,12,24.00056076
435,2015,DG-URGUN,ZUUN EREG,DG-Urgun / Zuun ereg,III,Sandy,16,2,2.2,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,1,NA,0,0,0,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,23,54.25,6,208.0048676
436,2015,DG-ZAMIN UUD,SHARGIN OVOO,DG-Zamin uud / shargin ovoo,IV,Sandy,16,3,3.1,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,0,NA,0,0,0,NA,0,0,0,0,NA,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,1.25,NA,NA,NA,20.5,60.25,5,276.8064575
437,2015,DG-ZAMIN UUD,ULAAN HONHOR,DG-Zamin uud / Ulaan honhor,I,Sandy,16,1,1.2,2,No,"STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,3.75,NA,0,0,0,NA,0,0,0,0,NA,4.75,0,0,0,3,0,0,0,0,0,0,0.75,0,0,0.5,0,0,0,0,0.75,NA,NA,NA,13.5,82.5,8,74.00173187
438,2015,DO-BAYAN-UUL,HAR NUUR,DO-Bayan-Uul / Har nuur,I,Loamy,3,1,1.1,1,Yes,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,4.75,0,0,0,0,41.75,14.25,14.25,1.25,0,0,47.5,0.25,12.25,8.75,0,0,0,0,0,41.75,0,0,0,1.5,0,0,0,0,0,1.5,1.5,0,0,88.75,10.5,31,795.1448975
439,2015,DO-BAYAN-UUL,HOLBOO NUUR,DO-Bayan-Uul / Holboo nuur,II,Loamy,3,2,2.1,2,No,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,0.5,0,46.25,0,0,25,4.25,4.25,0,0,0,7,19,0.5,0,0,0,0,0,0,25,0,0,0,0.5,0.5,0,0,0,0,10.5,0.5,1,0,81.5,6.25,17,503.8117981
440,2015,DO-BAYAN-UUL,HUST,DO-Bayan-Uul / Hust,II,Loamy,3,2,2.2,2,No,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,16.5,0,1,0,0,66,59.75,59.75,2,0,0,32,0.5,1,5.25,0,0,0,0,0,66,1.75,0,0,0,0,0,0,0,0,0,0,0,0,98.25,0.5,20,1407.833008
441,2015,DO-BAYAN-UUL,NARST,DO-Bayan-Uul / Narst,II,Loamy,3,2,2.2,2,No,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,25.5,0,1,0,0,33.25,11.75,11.75,0,0,0,44,17.75,0,4.5,0,0,0,0,0,33.25,0,0,0,0.75,0.5,0,0.75,0,0,5.75,0.75,6,0,93.5,4.25,32,667.2155762
442,2015,DO-BAYAN-UUL,SHINEST UUL,DO-Bayan-Uul / Shinest uul,II,Loamy,3,2,2.2,2,No,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,11.5,0,33.75,0,0,39.25,27,27,0.25,0.5,0,18.5,16.5,4.25,0.25,0,0,0.5,0,0,39.25,0,0,0,2,0.75,0,0,0,0,1,2,4.75,0,93,1.25,27,826.2192993
443,2015,DO-BAYAN-UUL,UISEN,DO-Bayan-Uul / Uisen,I,Loamy,3,1,1.2,2,No,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,4.25,2.25,16.75,2.25,0,38.5,10.25,10.25,0,23.5,0,10.5,8,0.5,3,0,0,1.5,0,0,38.25,0.75,0,0,1,4.25,0,0,0,0,19,1,0.75,0,86.25,5.75,31,687.8161011
444,2015,DO-BAYANDUN,BAYANGANGA,DO-Bayandun / Bayanganga,II,Loamy,3,2,2.1,2,No,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,1.75,0,47.25,0,0,7.25,16.75,16.75,0.25,0,0,30.5,7.25,0.5,23.25,0,0,0,0,0,7.25,0,0,0,1.75,0.75,0,0,0,0,0.25,1.75,12,0,89.5,NA,24,1138.026611
445,2015,DO-BAYANDUN,BILUUT,DO-Bayandun / Biluut,I,Loamy,3,1,1.1,1,Yes,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,1.75,0,0,0.75,0,0,21,21,3,0,0,32.25,1.5,0,72,0,0,0,0,0,0,0.25,0,0,48.5,0.75,0,0,0,0,11.5,48.5,0,0,99.5,NA,27,2994.070068
446,2015,DO-BAYANDUN,TSAGAAN NUUR,DO-Bayandun / Tsagaan nuur,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,1,0,24,0,0,8.25,9.5,9.5,0.25,0,0,16.75,9.5,8.5,0,0,10,0,0,0,8.25,0,0,0,2.75,0.75,0,0,0,0,13.75,2.75,5.75,0,82,NA,22,1036.024292
447,2015,DO-BAYANDUN,YRGAI,DO-Bayandun / Yrgai,I,Loamy,3,1,1.2,2,No,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,0.25,0,0.25,0,0,10,41.25,41.25,0,0,0,3,25.75,0,41,0,0,0,0,0,10,0,0,0,0.5,1.75,0,0,0,0,4.75,0.5,0,0,90.75,NA,14,2032.247559
448,2015,DO-BAYANTUMEN,HUTAG UUL,DO-Bayantumen / Hutag uul,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0.25,4.5,11,4.5,0,40.5,21,21,0,0,0,4.75,30.75,0,0,0,28.5,0,0,1,40.5,0,0,0,0,0,0,0,0,0,1,0,0,4,98.75,NA,15,554.6987305
449,2015,DO-BAYANTUMEN,SHAAZAN NUUR,DO-Bayantumen / Shaazan nuur,II,Sandy loam,6,2,2.1,2,No,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,2.5,6.25,6.25,6.25,0,26.75,48.5,48.5,0,0,0,0.25,30.25,0,0,0,11,0,0,1,26.75,0,0,0,0,0,0,0,0,0,0,0,0,0.25,98.75,NA,11,724.6169434
450,2015,DO-BAYANTUMEN,TSAGAANTOLGOI,DO-Bayantumen / Tsagaantolgoi,II,Sandy loam,6,2,2.1,2,No,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,3.5,6.25,8.75,6.25,0,32.25,27,27,0,0,0,1.75,37,0,0,0,6.75,0,0,1,32.25,0,0,0,0,0,0,0,0,0,0,0,0,1,94.25,0.5,12,555.2130127
451,2015,DO-BULGAN,HASHAALAAGUI TALBAI,DO-Bulgan / Hashaalaagui talbai,II,Sandy loam,6,2,2.1,2,No,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,10.5,0,4.75,0,0,45,5.5,5.5,0,0,0,3.75,20,0,0,0,16.5,0,0,0,45,0,0,0,0,9,0,0,0,0,14.25,0,0.75,0,97.5,2.5,18,572.0134277
452,2015,DO-BULGAN,HUISIIN AR,DO-Bulgan / Huisiin ar,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0,0,15.5,0,0,41.75,12.5,12.5,0,0,0,5.25,33.5,0,0,0,16.25,0,0,1,41.75,0.5,0,0,0,0.5,0,0,0,0,6,0,0,0,94.75,5,17,1034.802612
453,2015,DO-BULGAN,HULSAN SHAND,DO-Bulgan / Hulsan shand,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,2,0,0.25,0,0,7.25,24.75,24.75,0,0,0,1.5,24.75,0,0,0,79.25,0,0,0,7.25,0.25,0,0,0,0.25,0,0,0,0,7.25,0,0,0,99.75,0.25,14,1837.442993
454,2015,DO-CHOIBALSAN,ENGER SHAND,DO-Choibalsan / Enger shand,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0,15,0,15,0,57.75,6.5,6.5,0,0,0,5.5,10.75,0,0,0,23.25,0,0,0,57.75,0,0,0,0,1,0,0,0,0,1.75,0,0.25,1,94.25,5,14,678.0158691
455,2015,DO-CHOIBALSAN,HASHAALAAGUI TALBAI,DO-Choibalsan / Hashaalaagui talbai,II,Sandy loam,6,2,2.1,2,No,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0,18,6.75,18,0,6.5,8,8,0,0,0,3.5,38.75,0,0,0,9.5,0,3.75,0,6.5,0,0,0,0,2.25,0,0,0,0,6.75,0,0,0,84.75,13.75,18,264.6062012
456,2015,DO-CHOIBALSAN,HULSTAI,DO-Choibalsan / Hulstai,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0,3.5,1.25,3.5,0,0.75,19.25,19.25,0,0,0,5.25,23.75,1.25,0,0,48.75,0,0,0,0.75,0,0,0,3.25,0,0,0,0,0,0.5,3.25,0.5,0,88.5,7,15,1043.224487
457,2015,DO-CHOIBALSAN,SUMBER,DO-Choibalsan / Sumber,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0,28.75,0,28.75,0,9.5,18.25,18.25,0,0,0,1.5,33.5,0,0,0,19.75,0,0,0,9.5,0,0,0,0,0.25,0,0,0,0,0,0,0.5,0,90.25,9.25,10,480.4112549
458,2015,DO-CHULUUNHOROOT,ANGIRT NUUR,DO-Chuluunhoroot / Angirt nuur,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,4.25,0.25,29.25,0.25,0,33,44.25,44.25,0,0,0,33.5,36.5,0,0,0,25.25,0,0,0,33,0,0,0,0,1.75,0,0,0,0,1,0,0.5,6.25,100,NA,22,1040.824463
459,2015,DO-CHULUUNHOROOT,GALUUT NUUR,DO-Chuluunhoroot / Galuut nuur,I,Sandy loam,6,1,1.2,2,No,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0.5,1,39.75,1,0,26.5,40,40,0,0,0,24.5,31.75,0,0,0,27.5,0,0,NA,26.5,0,0,0,0,5,0,0,0,0,2.75,0,1,2,100,NA,25,829.6193848
460,2015,DO-CHULUUNHOROOT,TARNAIN HOSHUU,DO-Chuluunhoroot / Tarnain hoshuu,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0,0.5,35.5,0.5,0,27.25,38,38,0,0,0,34.75,24.75,0,0,0,34.25,0,0,0,27.25,0,0,0,0,1.25,0,0,0,0,1.25,0,0.25,0.75,100,NA,20,976.4228516
461,2015,DO-DASHBALBAR,AR NUUR,DO-Dashbalbar / Ar nuur,I,Loamy,3,1,1.1,1,Yes,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,0,0,16,5.5,26,4,18.75,18.75,0,0,0,34,0,0,66.5,0,0,0,0,0,4,3.5,0,0,0,2.75,0,0,8.25,0,1.5,0,4.25,0.75,98.75,1.25,25,1049.424561
462,2015,DO-DASHBALBAR,CHUH,DO-Dashbalbar / Chuh,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,3.5,2,22.5,2,24.25,11,34,34,0,0,0,6,0,0,0,0,60.25,0,0,0,11,0.5,0,0,0,6,0,0,0,0,0.25,0,0.25,0,97.75,2.25,18,1000.223389
463,2015,DO-DASHBALBAR,DELGER NUUR,DO-Dashbalbar / Delger nuur,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0.25,2.25,0.5,2.5,16.75,14.75,33,33,0,0,0,40.25,0.25,0,0,0,44,0,0,0,14.75,0.25,0,0,0,9.75,0,0,0,0,1.25,0,0.75,1.75,97.25,2.75,29,1337.831177
464,2015,DO-DASHBALBAR,HADAT,DO-Dashbalbar / Hadat,I,Loamy,3,1,1.2,2,No,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,0,0,16.5,0,30.75,11.5,32.75,32.75,0,0,0,18,0,0,66,0,0,0,0,0,11.5,0.75,0,0,0,8,0,0,0,0,0,0,2,0,97.5,1.75,19,NA
465,2015,DO-DASHBALBAR,HOH CHULUU,DO-Dashbalbar / Hoh chuluu,I,Loamy,3,1,1.1,1,Yes,"STBA-forbs meadow rangeland in loamy fan ESG, FS",0,0.25,0,0.25,0,15,9.25,9.5,9.5,0,0,0,46,0,0,51.25,0,0,0,0,0,9.25,0.75,0,0,0,7.25,0,0,0,0,2.25,0,0,0,96,4,21,NA
466,2015,DO-GURVANZAGAL,BAYNBULAG,DO-Gurvanzagal / Baynbulag,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0.5,2.5,8.75,2.5,0,7.25,11.75,11.75,0,0,0,14,27.75,1,0,0,40.25,0,0,1,7.25,1,0,0,0,5.5,0,0,0,0,3.5,0,0,2.5,93.75,2.5,21,1057.624756
467,2015,DO-GURVANZAGAL,SUMIIN BULAG,DO-Gurvanzagal / Sumiin bulag,II,Sandy loam,6,2,2.1,2,No,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0.75,4,4.75,4,0,8,10.75,10.75,0,0,0,8.75,41,0,0,0,13.25,0,0,1,8,0,0,0,0,1.25,0,0,0,0,1.25,0,0,4.25,73.5,8.5,14,498.6116638
468,2015,DO-GURVANZAGAL,TSAGAAN CHULUUT,DO-Gurvanzagal / Tsagaan Chuluut,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,1,0,8,0,0,4.25,1.5,1.5,0,0,0,9.5,27,12.5,0,0,37.25,0,0,1,4.25,0,0,0,0,6,0,0,0,0,0.25,0,0,3,87.5,3.5,16,831.0194702
469,2015,DO-HALHGOL,BAGA BAYANHOSHUU,DO-Halhgol / Baga Bayanhoshuu,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,17.5,0,36.75,0,0,14.5,38,38,0,0,0,39.25,9.75,0,0,0,81.75,0,0,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,2,100,NA,20,959.6224365
470,2015,DO-HALHGOL,ERENBAATAR,DO-Halhgol / Erenbaatar,II,Sandy loam,6,2,2.1,2,No,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,2,4.75,10.75,4.75,0,7.25,2.75,2.75,0,0,0,46,21,0,0,0,18.75,0,0,0,7.25,0,0,0,0,9.5,0,2,0,0,1.25,0,0.25,2.5,100,NA,26,420.809845
471,2015,DO-HALHGOL,HAMARDAVAA,DO-Halhgol / Hamardavaa,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0.5,1,11,1,0,7.5,9.25,9.25,0,0,0,40.5,17,0,0,0,20,0,0,0,7.5,0,0,0,0,2.5,0,0,0,0,0,0,1.5,1.5,98.75,0.25,26,1017.823792
472,2015,DO-HALHGOL,TASHGAI,DO-Halhgol / Tashgai,I,Sandy loam,6,1,1.2,2,No,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,7.25,2.5,11.25,2.75,0,5,8.75,8.75,0,0,0,47.25,30,0.25,0,0,14.75,0,0,0,5,0,0,0,0,7.5,0,0.75,0,0,0.25,0,0,0.25,100,NA,31,636.8148193
473,2015,DO-HALHGOL,ZAMIINHUDAG,DO-Halhgol / Zamiinhudag,I,Sandy loam,6,1,1.2,2,No,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0.25,1.25,14,6.5,0,11,31.25,31.25,0,0,0,43.75,21,0,0,0,20.25,0,0,0,11,0,0,0,0,13.75,0,2,0,0,0,0,0.25,6,100,NA,25,1058.02478
474,2015,DO-HULUNBUIR,OGOOMOR,DO-Hulunbuir / Ogoomor,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0,0,18.5,2.25,0,6.75,52.75,52.75,0,0,0,17.75,42.5,0,0,0,2.75,0,0,0,6.75,0,0,0,0,3.5,0,0,0,0,15.25,0,3.25,7.25,86.75,13,16,32.00074768
475,2015,DO-HULUNBUIR,OLZIIT,DO-Hulunbuir / Olziit,II,Sandy loam,6,2,2.1,2,No,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0,1.25,9,1.75,0,6.25,13.25,13.25,0,0,0,17.25,26,0,0.5,0,77.25,0,0,0,6.25,0,0,0,0,1,0,0,0,0,16.75,0,0,2.5,89.75,10.25,16,83.00193787
476,2015,DO-HULUNBUIR,TOGOOT,DO-Hulunbuir / Togoot,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0,0,9.75,0.5,0,0.25,17,17,0,0,0,3.75,45.75,0,0.5,0,87.5,0,0,0,0.25,0,0,0,0,1.5,0,0,0,0,8.25,0,0.25,2,92.25,7.5,17,84.00196838
477,2015,DO-MATAD,BARUUN TOSON,DO-Matad / Baruun toson,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0,10,0.75,10,0,15,18.25,18.25,0,0,0,0,31.25,0,0,0,22.25,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,86.75,8,8,306.8071899
478,2015,DO-MATAD,HAR HAD,DO-Matad / Har had,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0,16.75,5.75,16.75,0,16.5,10.25,10.25,0,0,0,0,17.75,0,0,0,68.75,0,0,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,99.25,NA,7,467.0109558
479,2015,DO-MATAD,SHAND,DO-Matad / Shand,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0,18.25,3.25,18.25,0,2.25,3.25,3.25,0,0,0,0,8.5,0,0,0,95.5,0.25,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NA,8,625.8146362
480,2015,DO-MATAD,TARVAGAT UHAA,DO-Matad / Tarvagat Uhaa,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0,6,1,6,0,4,0.25,0.25,0,0,0,0,6.25,0,0,0,61.25,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5,7.75,7,212.2049561
481,2015,DO-SERGELEN,AR HOOLOI,DO-Sergelen / Ar hooloi,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,4,0,3,0,0,0,15.25,15.25,0,0,0,9.25,43.75,0,0.25,0,23.75,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0.75,0,0,0,91.75,NA,13,910.6213379
482,2015,DO-SERGELEN,BARUUN BAYAN,DO-Sergelen / Baruun bayan,II,Sandy loam,6,2,2.1,2,No,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0.25,0.25,18.5,0.25,0,2,12.5,12.5,0,0,0,31,40.5,0.25,0.75,0,31,0,0,0,2,0,0,0,0,0.5,0,0,0.25,0,1.5,0,0,0,99.75,NA,20,718.4168091
483,2015,DO-SERGELEN,BAYNTAL,DO-Sergelen / Bayntal,I,Sandy loam,6,1,1.1,1,Yes,"STGR-ELCHN- forbs rangeland in loamy plain ESG, Steppe",0,0.75,3,1,3.75,0.25,1,2.25,2.25,0,0,0,22.25,29,0.75,0.75,0,16.25,0,0,0,1,0.25,0,1,0,7.25,0,0,0,0,0.75,0,0,3,75.75,NA,27,631.0147705
